Reference,Date & Time (UTC),Transaction Type,Amount USD,Fee USD,Amount BTC,Fee BTC,BTC Price,Cost Basis (USD),Destination,Description,Transaction Hash,Note
4a674484-bffe-5ee8-bea1-53b52399d17c,Aug 28 2025 13:01:22,Deposit,30.00,,,,,,,,,
67cf9509-ea7b-9ef1-c75a-7414a9d2df9d,Aug 28 2025 13:02:00,Purchase,-30.00,,0.00027167,,110427.10,30.00,,,,
ee2d6d27-a9a4-23ae-57a1-28e6ffd4c6cb,Aug 29 2025 13:04:22,Deposit,100.00,,,,,,,,,
9fe2f440-1300-385d-d1c5-a2afaa381ce3,Aug 29 2025 13:05:00,Purchase,-100.00,,0.00086288,,115891.36,100.00,,,,
0008bf58-55f9-cdb4-961b-3e3e4a256867,Aug 30 2025 13:04:22,Deposit,30.00,,,,,,,,,
a7debeff-e684-cafa-1620-9e280ff250d2,Aug 30 2025 13:05:00,Purchase,-30.00,,0.00026850,,111733.20,30.00,,,,
1f8ccdf8-f42e-3597-bcd7-164b6cb4baec,Aug 31 2025 13:02:22,Deposit,25.00,,,,,,,,,
f6a0f21f-579e-c8d2-5c28-6c73c5eac987,Aug 31 2025 13:03:00,Purchase,-25.00,,0.00021122,,118360.02,25.00,,,,
1a2acc60-1c6c-431b-2c81-ee19326b6f7d,Sep 01 2025 13:04:22,Deposit,20.00,,,,,,,,,
b5f5acee-f1ab-91f2-5c3a-95f01476364c,Sep 01 2025 13:05:00,Purchase,-20.00,,0.00017102,,116945.54,20.00,,,,
6f8d0527-d92b-ff24-285b-2bd2fdba547b,Sep 02 2025 12:59:22,Deposit,100.00,,,,,,,,,
b4af0d60-4457-7b4e-f3b6-bd9f5d9f8d8b,Sep 02 2025 13:00:00,Purchase,-100.00,,0.00089209,,112096.60,100.00,,,,
a1e47303-b11f-ac9b-0a30-a030dff88fd2,Sep 04 2025 12:59:22,Deposit,100.00,,,,,,,,,
6edc6c9c-a777-9ee8-d76f-44d532b056f9,Sep 04 2025 13:00:00,Purchase,-100.00,,0.00087877,,113795.22,100.00,,,,
6f79a1a5-390a-08f4-d0fd-528bfe7dc0a3,Sep 05 2025 13:02:22,Deposit,30.00,,,,,,,,,
2e9f7cdb-6ebe-9bbe-3738-88c2d7a5af8f,Sep 05 2025 13:03:00,Purchase,-30.00,,0.00025624,,117079.32,30.00,,,,
ff87e524-78ee-bc22-fabf-745101a0a9b3,Sep 06 2025 13:03:22,Deposit,50.00,,,,,,,,,
e7cab91a-2789-59d4-f346-771da76b6bfa,Sep 06 2025 13:04:00,Purchase,-50.00,,0.00043713,,114383.09,50.00,,,,
0c553c0f-faf4-f6ed-71fe-77dcd0ffaa01,Sep 08 2025 12:59:22,Deposit,50.00,,,,,,,,,
98b1e4c5-020e-754c-b4e5-b9c70a92bdf3,Sep 08 2025 13:00:00,Purchase,-50.00,,0.00045377,,110188.78,50.00,,,,
2eea6e58-a2e1-90fa-a60b-6caf4d6b1e0b,Sep 09 2025 13:01:22,Deposit,20.00,,,,,,,,,
261dde52-43ac-7e05-fa7e-4395927f3f70,Sep 09 2025 13:02:00,Purchase,-20.00,,0.00018100,,110494.39,20.00,,,,
d61b61d8-6d3d-e56c-dad1-cffbbbe7a930,Sep 10 2025 13:02:22,Deposit,25.00,,,,,,,,,
aef4b091-5a20-aae4-6af9-bf410493092b,Sep 10 2025 13:03:00,Purchase,-25.00,,0.00022841,,109451.83,25.00,,,,
1e973cc0-3d32-abcd-2790-8eb1119a9144,Sep 13 2025 13:01:22,Deposit,50.00,,,,,,,,,
f0c1c997-adb1-7c66-c9f4-59ba3f177b29,Sep 13 2025 13:02:00,Purchase,-50.00,,0.00043913,,113860.50,50.00,,,,
588dc711-18b6-08df-5a39-0c3e1e62f03c,Sep 14 2025 13:02:22,Deposit,50.00,,,,,,,,,
d37079c3-53b1-3c8a-8dc4-be734b7d34ec,Sep 14 2025 13:03:00,Purchase,-50.00,,0.00043506,,114926.42,50.00,,,,
ec55bf9f-8b11-e3e7-72af-3d185c288e2d,Sep 15 2025 13:01:22,Deposit,100.00,,,,,,,,,
a1883b5d-89b4-d9b8-237e-18fd4066e7ca,Sep 15 2025 13:02:00,Purchase,-100.00,,0.00092089,,108590.69,100.00,,,,
595fd0f9-39d8-805d-36b6-94abac264d42,Sep 17 2025 12:59:22,Deposit,20.00,,,,,,,,,
683bb20b-84b4-fa0b-c185-0e5f24c66915,Sep 17 2025 13:00:00,Purchase,-20.00,,0.00017754,,112651.31,20.00,,,,
6f374df5-e774-d4ee-de9d-a39cee949862,Sep 18 2025 13:02:22,Deposit,20.00,,,,,,,,,
6dfbf5cd-80a7-cde6-5162-c363fe0a7916,Sep 18 2025 13:03:00,Purchase,-20.00,,0.00017396,,114970.04,20.00,,,,
7663a303-cc80-57d4-137b-623b87f3bf78,Sep 19 2025 12:59:22,Deposit,50.00,,,,,,,,,
2a20cd0d-57cb-19c1-4d54-9f44a34d37a1,Sep 19 2025 13:00:00,Purchase,-50.00,,0.00043868,,113978.13,50.00,,,,
d421912a-ff0c-421f-b5dc-db16d2c5391e,Sep 20 2025 13:01:22,Deposit,50.00,,,,,,,,,
7f61e286-0604-01ac-5c1f-059f9ae5275e,Sep 20 2025 13:02:00,Purchase,-50.00,,0.00046446,,107652.32,50.00,,,,
73a54654-e5a8-1397-9fb9-72c9b8e11f58,Sep 21 2025 13:03:22,Deposit,20.00,,,,,,,,,
d6cd7fbb-b08a-7fb1-0fe1-163e4327b096,Sep 21 2025 13:04:00,Purchase,-20.00,,0.00017717,,112888.63,20.00,,,,
673bdd80-3129-c026-6a50-d55c162c84cc,Sep 22 2025 13:04:22,Deposit,50.00,,,,,,,,,
773c3914-6302-f2e3-9ae8-1a3b0200ade7,Sep 22 2025 13:05:00,Purchase,-50.00,,0.00044265,,112956.78,50.00,,,,
b5d7bb2f-d7b5-8370-45cf-31cdad05956b,Sep 24 2025 13:03:22,Deposit,50.00,,,,,,,,,
eee9291b-f2fa-644f-fb5c-3ae3c73f3a32,Sep 24 2025 13:04:00,Purchase,-50.00,,0.00043934,,113807.60,50.00,,,,
28583599-b9de-626e-2f82-0dca9a1bf068,Sep 28 2025 12:59:22,Deposit,30.00,,,,,,,,,
032fc2e0-c361-334e-6722-e507afcbd800,Sep 28 2025 13:00:00,Purchase,-30.00,,0.00026634,,112639.42,30.00,,,,
22a94c1e-4923-d868-5923-8fa9cd484471,Sep 29 2025 13:02:22,Deposit,100.00,,,,,,,,,
d9422d8c-17b3-a478-dca4-2f9d8a673d8a,Sep 29 2025 13:03:00,Purchase,-100.00,,0.00092274,,108373.38,100.00,,,,
0d1a9336-f379-d730-f1fd-aec137083a89,Sep 30 2025 13:04:22,Deposit,25.00,,,,,,,,,
f9f7787b-f7df-13db-4b72-fa1806f023ac,Sep 30 2025 13:05:00,Purchase,-25.00,,0.00022584,,110700.16,25.00,,,,
e80b50ab-1bf4-28e4-cc1c-6592d32b81c5,Oct 01 2025 12:59:22,Deposit,50.00,,,,,,,,,
f01c6234-3ea4-4567-25ac-ff4b06bd3d5e,Oct 01 2025 13:00:00,Purchase,-50.00,,0.00045083,,110905.58,50.00,,,,
382685ff-646a-f7f8-5394-0851e7f83be2,Oct 02 2025 12:59:22,Deposit,50.00,,,,,,,,,
94a1a4a7-0bbf-f7c9-5f6e-be473d24427a,Oct 02 2025 13:00:00,Purchase,-50.00,,0.00044560,,112209.00,50.00,,,,
33276130-fa6b-158c-8935-6445751f7af1,Oct 04 2025 13:03:22,Deposit,50.00,,,,,,,,,
9637f0be-6f53-73d5-4c10-6e2b372e9870,Oct 04 2025 13:04:00,Purchase,-50.00,,0.00045596,,109658.42,50.00,,,,
6e8e7337-6e18-8c59-ba90-ef00a7ba4683,Oct 05 2025 13:04:22,Deposit,30.00,,,,,,,,,
3057a148-ff5a-fb7e-2bd9-3a761e0cddf1,Oct 05 2025 13:05:00,Purchase,-30.00,,0.00029075,,103180.09,30.00,,,,
c67232d2-3aa7-07f6-3681-7ff2e06f60d3,Oct 06 2025 13:00:22,Deposit,30.00,,,,,,,,,
4109b41f-43c5-8e94-9d8f-74ba1da40a7c,Oct 06 2025 13:01:00,Purchase,-30.00,,0.00028018,,107073.42,30.00,,,,
e340e51b-f07a-a03d-88ad-ae2e8951a81b,Oct 07 2025 13:00:22,Deposit,100.00,,,,,,,,,
2badf805-13cf-a710-2782-91b1cf0288db,Oct 07 2025 13:01:00,Purchase,-100.00,,0.00091765,,108973.61,100.00,,,,
98010191-09d8-b8ec-69eb-5bd0949cd4ae,Oct 08 2025 13:03:22,Deposit,30.00,,,,,,,,,
d1261fa2-2353-cb5b-13ba-0973a0e2f82d,Oct 08 2025 13:04:00,Purchase,-30.00,,0.00027784,,107976.36,30.00,,,,
8ffc6317-573e-cf15-b9c3-d898cd9b5892,Oct 09 2025 12:59:22,Deposit,30.00,,,,,,,,,
75227e48-8f5e-a289-9009-ca8c749f0f7f,Oct 09 2025 13:00:00,Purchase,-30.00,,0.00029012,,103406.59,30.00,,,,
cfd8f6e1-a784-b33e-3d4e-9ededdc1236b,Oct 10 2025 13:04:22,Deposit,25.00,,,,,,,,,
5c84a63e-df0b-dea3-0bd6-df198eff381b,Oct 10 2025 13:05:00,Purchase,-25.00,,0.00024556,,101809.15,25.00,,,,
ee14b02b-b989-1aea-4bc6-f888baafcd67,Oct 11 2025 12:59:22,Deposit,20.00,,,,,,,,,
a850a0a6-0e5f-f44f-caf1-85dc07dd05ed,Oct 11 2025 13:00:00,Purchase,-20.00,,0.00019217,,104076.69,20.00,,,,
98596b11-fc3d-b7ff-e848-f3d923c6da0f,Oct 11 2025 16:27:22,Deposit,1000.00,,,,,,,,,
5a5b13c2-bdf1-f461-f102-669046f975d5,Oct 11 2025 16:28:00,Purchase,-1000.00,,0.00961696,,103982.99,1000.00,,,,
89302cb3-359d-8172-34e3-8dbb3240671b,Oct 12 2025 12:59:22,Deposit,25.00,,,,,,,,,
cdd84696-6fb9-59c7-ff79-a1705ef42e62,Oct 12 2025 13:00:00,Purchase,-25.00,,0.00024813,,100753.19,25.00,,,,
c5b1ab65-de48-97e4-cef7-825de5ff8fc2,Oct 13 2025 13:03:22,Deposit,50.00,,,,,,,,,
190ec5cc-a593-af72-1409-0820e324877e,Oct 13 2025 13:04:00,Purchase,-50.00,,0.00048283,,103556.43,50.00,,,,
15dbe39c-7ba0-26b6-2203-a9bce727f112,Oct 15 2025 13:03:22,Deposit,50.00,,,,,,,,,
e862ebd0-f705-3e6e-67f1-20395d525580,Oct 15 2025 13:04:00,Purchase,-50.00,,0.00048311,,103496.76,50.00,,,,
0d26ca8d-c15a-287a-18f2-2019a12a723a,Oct 16 2025 12:59:22,Deposit,30.00,,,,,,,,,
d14fc68f-fdd1-a8ac-4afb-08559c81c8d3,Oct 16 2025 13:00:00,Purchase,-30.00,,0.00029397,,102052.32,30.00,,,,
fa835ff3-393c-1b02-fabf-15cfca188929,Oct 17 2025 13:04:22,Deposit,50.00,,,,,,,,,
8484cf01-b12a-37ed-5d8e-19482d3940ec,Oct 17 2025 13:05:00,Purchase,-50.00,,0.00052125,,95923.69,50.00,,,,
2e01d287-dbf4-7ecd-31a8-3e2a10fd02eb,Oct 18 2025 13:03:22,Deposit,50.00,,,,,,,,,
300ef859-bbed-3dff-1ddf-425579386043,Oct 18 2025 13:04:00,Purchase,-50.00,,0.00049554,,100899.61,50.00,,,,
b5e5bf76-de81-351b-89ec-0255ac416d30,Oct 19 2025 13:00:22,Deposit,30.00,,,,,,,,,
14bf12c5-1c7e-17ba-b3a3-cec2dd4cbc6c,Oct 19 2025 13:01:00,Purchase,-30.00,,0.00029980,,100067.23,30.00,,,,
14b7cf64-145a-8b10-c80e-e6f3693110dc,Oct 20 2025 12:59:22,Deposit,25.00,,,,,,,,,
a9977008-d17a-d0f1-c87f-b099e1a718f0,Oct 20 2025 13:00:00,Purchase,-25.00,,0.00026161,,95560.31,25.00,,,,
4f05ed8b-3601-a13a-fa9f-6095f90c55a0,Oct 21 2025 13:02:22,Deposit,20.00,,,,,,,,,
e5ba750b-4b2a-b136-a58e-22efb0b36382,Oct 21 2025 13:03:00,Purchase,-20.00,,0.00021065,,94944.42,20.00,,,,
0b293400-f818-b2ad-664f-d4c8e7e614b5,Oct 22 2025 13:04:22,Deposit,100.00,,,,,,,,,
61c1bd6d-1e24-936f-6924-a27dc96d96db,Oct 22 2025 13:05:00,Purchase,-100.00,,0.00103586,,96538.03,100.00,,,,
629a8bd3-b1a3-9c73-efd7-714608467773,Oct 23 2025 13:02:22,Deposit,20.00,,,,,,,,,
c04a04f0-8009-7dcd-9e1f-4c15eafdd6d0,Oct 23 2025 13:03:00,Purchase,-20.00,,0.00020700,,96619.12,20.00,,,,
b6f61466-1e02-59ef-1eb3-c430d6ce52dc,Oct 25 2025 13:02:22,Deposit,30.00,,,,,,,,,
00cc25f1-95b5-8ca0-d2e4-593ee0631168,Oct 25 2025 13:03:00,Purchase,-30.00,,0.00032945,,91060.61,30.00,,,,
0b88e187-68da-ce4c-1536-20ddd91af970,Oct 26 2025 13:04:22,Deposit,50.00,,,,,,,,,
f06e5a7e-34df-092a-af37-e62953fac48f,Oct 26 2025 13:05:00,Purchase,-50.00,,0.00052610,,95039.54,50.00,,,,
88763f5e-71bf-dd41-90e8-c803aee9dc43,Oct 27 2025 13:04:22,Deposit,25.00,,,,,,,,,
fada4aa9-48ad-ce55-1e54-df81d03a8375,Oct 27 2025 13:05:00,Purchase,-25.00,,0.00027419,,91178.36,25.00,,,,
e7d6746c-44b8-dd5d-d217-bcbf8196f295,Oct 29 2025 13:04:22,Deposit,100.00,,,,,,,,,
d4f7b0c1-124d-d9c1-d291-2013dcba9a97,Oct 29 2025 13:05:00,Purchase,-100.00,,0.00109800,,91075.04,100.00,,,,
113f8c4f-950a-54ae-61f6-53dcbc31e1c2,Oct 30 2025 13:00:22,Deposit,30.00,,,,,,,,,
3f26804b-10d8-54ed-8799-da4db1a69ff8,Oct 30 2025 13:01:00,Purchase,-30.00,,0.00031740,,94517.71,30.00,,,,
22d05bb6-fabf-a518-2ba5-5713c87074fe,Oct 31 2025 13:02:22,Deposit,30.00,,,,,,,,,
8997749b-edf9-19fe-48c8-f46930de201e,Oct 31 2025 13:03:00,Purchase,-30.00,,0.00034017,,88190.07,30.00,,,,
995572c8-4344-dbbf-1592-0abf2b878bcb,Nov 01 2025 13:03:22,Deposit,50.00,,,,,,,,,
34796881-e00d-627a-97ae-8a0f63452325,Nov 01 2025 13:04:00,Purchase,-50.00,,0.00055387,,90274.24,50.00,,,,
c9432a88-f6ee-1f1b-0e0b-0c4c65ec5864,Nov 02 2025 12:59:22,Deposit,100.00,,,,,,,,,
dae40f18-f1f7-effa-56d6-c39b8837be45,Nov 02 2025 13:00:00,Purchase,-100.00,,0.00111618,,89591.37,100.00,,,,
c403db3a-a5f9-ef3b-a766-2e7269fac2d3,Nov 03 2025 13:02:22,Deposit,30.00,,,,,,,,,
ecb14300-15fd-9be1-0b34-a71d630a6fc6,Nov 03 2025 13:03:00,Purchase,-30.00,,0.00034224,,87658.52,30.00,,,,
5e5f9c55-cfa6-22b5-86f4-0eae6399883c,Nov 05 2025 13:04:22,Deposit,50.00,,,,,,,,,
8ac58680-4fe2-be7d-a0e1-a34b23062de4,Nov 05 2025 13:05:00,Purchase,-50.00,,0.00055754,,89680.35,50.00,,,,
0fb388bd-d2dc-ec02-a187-80205cbaec9e,Nov 06 2025 13:01:22,Deposit,100.00,,,,,,,,,
bdcbe64f-f921-a0da-0477-19d539f0d3ca,Nov 06 2025 13:02:00,Purchase,-100.00,,0.00109992,,90916.09,100.00,,,,
7e70a695-0f2d-461c-3b1f-31dc3c17de1a,Nov 07 2025 13:02:22,Deposit,20.00,,,,,,,,,
1833efed-639d-e1c1-e8d2-4470f9fe486e,Nov 07 2025 13:03:00,Purchase,-20.00,,0.00022809,,87686.18,20.00,,,,
bccd5e85-701e-2a8f-ab03-66ce422ace28,Nov 08 2025 13:03:22,Deposit,50.00,,,,,,,,,
0559c937-e2da-1856-3bd7-f2732b327c00,Nov 08 2025 13:04:00,Purchase,-50.00,,0.00057246,,87342.58,50.00,,,,
8e19d998-1b2a-3784-f225-d10d1d2992dd,Nov 09 2025 13:04:22,Deposit,50.00,,,,,,,,,
c33fe485-0df1-0ab4-808f-faf59017162b,Nov 09 2025 13:05:00,Purchase,-50.00,,0.00055338,,90353.45,50.00,,,,
2d2ebd54-99ed-838b-65b2-1204c76844ef,Nov 10 2025 13:01:22,Deposit,100.00,,,,,,,,,
f1a95d57-bb86-8852-7033-aafc83b36bb7,Nov 10 2025 13:02:00,Purchase,-100.00,,0.00108934,,91798.79,100.00,,,,
56fb06f7-3ea5-a474-8784-36bfdad50f67,Nov 11 2025 13:04:22,Deposit,20.00,,,,,,,,,
b00d8aa1-9591-f5c5-bbe5-6e0d5be6c01b,Nov 11 2025 13:05:00,Purchase,-20.00,,0.00022105,,90476.75,20.00,,,,
b44d462d-eb02-2b64-e069-39efacd6f27e,Nov 12 2025 13:04:22,Deposit,30.00,,,,,,,,,
f00a7525-47ca-eb6f-c89a-35ac454068d8,Nov 12 2025 13:05:00,Purchase,-30.00,,0.00034148,,87853.77,30.00,,,,
84c361e2-c1d6-8a21-c644-2c4c095fbf31,Nov 13 2025 13:03:22,Deposit,100.00,,,,,,,,,
7d60bcad-5a1c-9246-a50c-0220e3956c07,Nov 13 2025 13:04:00,Purchase,-100.00,,0.00111342,,89813.05,100.00,,,,
d0a9886f-4365-dffd-6722-197971ffac85,Nov 14 2025 13:01:22,Deposit,50.00,,,,,,,,,
3312f8e5-2733-5cbe-9c06-146342f3e095,Nov 14 2025 13:02:00,Purchase,-50.00,,0.00055469,,90141.19,50.00,,,,
74fa22a5-0d60-83cb-4e5c-230b73102e5a,Nov 16 2025 13:03:22,Deposit,50.00,,,,,,,,,
27c54602-6e15-0290-28cc-27c1ef4f519b,Nov 16 2025 13:04:00,Purchase,-50.00,,0.00057322,,87225.83,50.00,,,,
10d6b776-b03c-5d4a-2198-c3f71b2a3674,Nov 17 2025 13:01:22,Deposit,50.00,,,,,,,,,
0ce61490-f926-adda-7717-c7bf8673a000,Nov 17 2025 13:02:00,Purchase,-50.00,,0.00056836,,87972.90,50.00,,,,
93c4cfb1-29d7-38cb-0078-bb9c95133046,Nov 18 2025 13:04:22,Deposit,50.00,,,,,,,,,
503cb30c-03fb-1ea3-5cef-b08c3c5496db,Nov 18 2025 13:05:00,Purchase,-50.00,,0.00054993,,90921.08,50.00,,,,
df50408f-207c-a79f-c928-94f3e9a629bb,Nov 19 2025 13:02:22,Deposit,20.00,,,,,,,,,
b01140db-9f6a-d84e-486d-21058a138d9e,Nov 19 2025 13:03:00,Purchase,-20.00,,0.00022850,,87526.81,20.00,,,,
146d0e93-f1d0-55b5-aa62-682ed550b92f,Nov 20 2025 12:59:22,Deposit,20.00,,,,,,,,,
b813c7e1-b853-e666-c305-dbd341c9c8df,Nov 20 2025 13:00:00,Purchase,-20.00,,0.00022485,,88947.09,20.00,,,,
c8ebc5a1-8b12-974b-e05d-304ba3874aa4,Nov 21 2025 13:01:22,Deposit,30.00,,,,,,,,,
075da331-b561-a60d-f707-17903dfec423,Nov 21 2025 13:02:00,Purchase,-30.00,,0.00032780,,91518.19,30.00,,,,
0a0f3e1b-f99b-80d3-97ed-f6973abdfdae,Nov 22 2025 13:03:22,Deposit,50.00,,,,,,,,,
5c5d75f6-587f-1621-adca-3827960ec74e,Nov 22 2025 13:04:00,Purchase,-50.00,,0.00055139,,90679.71,50.00,,,,
c2d1b23f-0585-7d7e-86e7-126286926bf3,Nov 24 2025 12:59:22,Deposit,30.00,,,,,,,,,
d4d3239e-c50e-68ef-7b93-8abd9e623ca5,Nov 24 2025 13:00:00,Purchase,-30.00,,0.00033062,,90739.30,30.00,,,,
cc7f0087-6139-bf3c-bd01-821499c55d2e,Nov 25 2025 12:59:22,Deposit,30.00,,,,,,,,,
68c1e6d6-2862-26e4-4609-a0707832c9fd,Nov 25 2025 13:00:00,Purchase,-30.00,,0.00032798,,91469.91,30.00,,,,
85f6d367-f45f-32bb-65b7-1526cf2d1779,Nov 26 2025 13:00:22,Deposit,100.00,,,,,,,,,
2fec04f9-0f5d-820a-072d-f257e7a7145e,Nov 26 2025 13:01:00,Purchase,-100.00,,0.00109735,,91128.22,100.00,,,,
38db7a7d-4751-e59d-32ad-571cf028cf12,Nov 28 2025 13:02:22,Deposit,25.00,,,,,,,,,
824089e3-516d-49e9-ac56-ed2f74eed0d6,Nov 28 2025 13:03:00,Purchase,-25.00,,0.00028904,,86493.34,25.00,,,,
a27d1dbf-92d8-7dc7-7fbd-28b7afeffb48,Nov 29 2025 13:00:22,Deposit,100.00,,,,,,,,,
a7d26e99-56c1-9488-a05b-cf143f5a2c30,Nov 29 2025 13:01:00,Purchase,-100.00,,0.00114892,,87038.37,100.00,,,,
7ed65907-096f-825d-0caa-30d3e0f66274,Nov 30 2025 13:04:22,Deposit,50.00,,,,,,,,,
915fb95b-12cb-ebba-f9c6-420f0ac1aaf6,Nov 30 2025 13:05:00,Purchase,-50.00,,0.00055873,,89488.61,50.00,,,,
931c00dc-3d2a-62ec-c059-9bce22967cea,Dec 01 2025 13:02:22,Deposit,50.00,,,,,,,,,
eab8c0c6-85d0-b675-9dcc-13ea193906d7,Dec 01 2025 13:03:00,Purchase,-50.00,,0.00055993,,89297.64,50.00,,,,
9e8a34c3-7e15-5609-9625-268aae01f5ac,Dec 01 2025 15:12:22,Deposit,1000.00,,,,,,,,,
cf471c6d-be6e-2b31-937c-fefcfb6448cf,Dec 01 2025 15:13:00,Purchase,-1000.00,,0.01119616,,89316.31,1000.00,,,,
6e2dfaae-3409-a805-8964-cec837ccf8dc,Dec 02 2025 12:59:22,Deposit,50.00,,,,,,,,,
0fd72937-a191-998e-85e1-e4b98a4fd21a,Dec 02 2025 13:00:00,Purchase,-50.00,,0.00056468,,88545.39,50.00,,,,
8e5f81ea-2738-c07e-507a-d30bffe0fb03,Dec 03 2025 13:00:22,Deposit,30.00,,,,,,,,,
665acef9-c72f-f2c5-dded-2c77c637064d,Dec 03 2025 13:01:00,Purchase,-30.00,,0.00033190,,90389.09,30.00,,,,
49d908cc-b8fe-0a7c-9878-a9343ec51125,Dec 04 2025 13:01:22,Deposit,100.00,,,,,,,,,
7850050b-7ca0-9bcd-d112-5662a49083ae,Dec 04 2025 13:02:00,Purchase,-100.00,,0.00114274,,87509.19,100.00,,,,
a84edd25-fe67-77ad-9402-88aecc2d5b1d,Dec 05 2025 13:04:22,Deposit,30.00,,,,,,,,,
9206292f-75db-468d-bb9d-24178de5d891,Dec 05 2025 13:05:00,Purchase,-30.00,,0.00034089,,88005.45,30.00,,,,
25396a6a-85ad-4d0f-279e-a2781e82a0b4,Dec 06 2025 13:03:22,Deposit,20.00,,,,,,,,,
81ba8db2-41c0-d33b-e6e4-a7073a8c9788,Dec 06 2025 13:04:00,Purchase,-20.00,,0.00021953,,91105.68,20.00,,,,
40a80156-3b1f-f70a-6017-8655c40abbbc,Dec 07 2025 13:03:22,Deposit,25.00,,,,,,,,,
49fbcbe7-7796-20b2-bee5-0af57e602db9,Dec 07 2025 13:04:00,Purchase,-25.00,,0.00026896,,92952.09,25.00,,,,
c0e9ad5a-ce06-5e3e-bea1-141fa418c1e9,Dec 08 2025 13:01:22,Deposit,50.00,,,,,,,,,
60c88ff6-5149-880f-73f2-032516cf52c8,Dec 08 2025 13:02:00,Purchase,-50.00,,0.00057068,,87615.31,50.00,,,,
4d2cdd8f-20f7-b5ea-db40-736002c2752a,Dec 09 2025 13:01:22,Deposit,20.00,,,,,,,,,
511f92cc-861c-0947-3cf4-649c88f31c1c,Dec 09 2025 13:02:00,Purchase,-20.00,,0.00021938,,91165.95,20.00,,,,
1de7fe52-8331-1e50-8f13-3e1bc8edabeb,Dec 12 2025 13:03:22,Deposit,50.00,,,,,,,,,
e077cea8-f206-f9ca-5610-9a66860850e1,Dec 12 2025 13:04:00,Purchase,-50.00,,0.00056603,,88334.92,50.00,,,,
004ceba8-eb6d-92d6-4a23-f4616b52f5c7,Dec 13 2025 13:03:22,Deposit,100.00,,,,,,,,,
70180d23-5b09-971c-aef4-234e3c303edd,Dec 13 2025 13:04:00,Purchase,-100.00,,0.00106129,,94225.07,100.00,,,,
7b42a4df-6e32-0e0c-dd8d-939f7b9da6e9,Dec 14 2025 13:00:22,Deposit,50.00,,,,,,,,,
5a5aeecf-f7b2-cc17-57f0-380b1e2b3c74,Dec 14 2025 13:01:00,Purchase,-50.00,,0.00056104,,89120.86,50.00,,,,
719ff4ad-22bb-7792-c40d-52adc1601b26,Dec 15 2025 13:00:22,Deposit,30.00,,,,,,,,,
8686d7ad-1fe7-9f49-83de-c43f970d9f94,Dec 15 2025 13:01:00,Purchase,-30.00,,0.00032637,,91920.83,30.00,,,,
64c79f05-a3d5-19b8-4c4e-f6735a34ecc7,Dec 16 2025 13:01:22,Deposit,20.00,,,,,,,,,
8083e88e-da54-9cca-3d52-fb2e37b49a8e,Dec 16 2025 13:02:00,Purchase,-20.00,,0.00022540,,88732.89,20.00,,,,
0a00be8a-1fdd-9e93-7735-ed1f76b9548b,Dec 18 2025 13:04:22,Deposit,50.00,,,,,,,,,
493c06b7-93fd-b9d3-8333-139e7257a890,Dec 18 2025 13:05:00,Purchase,-50.00,,0.00053085,,94187.82,50.00,,,,
34ef24ef-3aca-603e-98f8-0060551c83ca,Dec 19 2025 13:04:22,Deposit,50.00,,,,,,,,,
9147ed8a-4dae-4057-cad5-d100b0300700,Dec 19 2025 13:05:00,Purchase,-50.00,,0.00052877,,94559.78,50.00,,,,
a6e4cf54-160e-212d-556e-cc53b82b21e0,Dec 21 2025 13:01:22,Deposit,20.00,,,,,,,,,
4e4594d6-a795-c6f8-ab21-477bbbe478c6,Dec 21 2025 13:02:00,Purchase,-20.00,,0.00021919,,91243.63,20.00,,,,
3d20bafb-604d-2819-2dea-515e38a8223f,Dec 22 2025 13:00:22,Deposit,50.00,,,,,,,,,
58a9f881-15d5-cb0f-5010-be02f96aea44,Dec 22 2025 13:01:00,Purchase,-50.00,,0.00053710,,93092.51,50.00,,,,
abbd08d0-03a3-46c4-8599-f104b31ce498,Dec 23 2025 13:02:22,Deposit,50.00,,,,,,,,,
d1bff59f-f9ec-716a-e403-11d78e920841,Dec 23 2025 13:03:00,Purchase,-50.00,,0.00054294,,92091.41,50.00,,,,
4560afbe-76d5-fcbe-bbb4-adacb0dc8f5c,Dec 24 2025 13:01:22,Deposit,50.00,,,,,,,,,
9f371115-ab8c-8a77-9eb4-899e0939b1ac,Dec 24 2025 13:02:00,Purchase,-50.00,,0.00054816,,91213.52,50.00,,,,
66f1da32-3c36-ebba-8553-67492ee2203c,Dec 25 2025 12:59:22,Deposit,100.00,,,,,,,,,
ee96c180-a4e3-87d8-f869-fc6d2c2fec9a,Dec 25 2025 13:00:00,Purchase,-100.00,,0.00104846,,95377.75,100.00,,,,
1962da52-e10a-624d-0baf-9149abedab35,Dec 26 2025 13:02:22,Deposit,20.00,,,,,,,,,
d271f7e6-37b9-3578-a565-b159baf23c5e,Dec 26 2025 13:03:00,Purchase,-20.00,,0.00020712,,96564.40,20.00,,,,
86a394d6-4f14-63e8-1421-c0fc798668d0,Dec 27 2025 13:00:22,Deposit,30.00,,,,,,,,,
5c67bc82-c5f1-5a43-b287-b3f46cb189b5,Dec 27 2025 13:01:00,Purchase,-30.00,,0.00031632,,94841.29,30.00,,,,
c147a9f4-581a-b71c-2370-08b4fb5681f1,Dec 29 2025 12:59:22,Deposit,50.00,,,,,,,,,
